,predicted_x,predicted_per_person
196,0.05762237368733111,486.46795469247394
197,0.04054424811655577,513.2310516190971
198,0.06191828885528719,391.56772163328475
199,0.045879517037344004,509.8261691995845
200,0.06582311979400628,399.6922992008583
201,0.05076622264377602,504.80334916169005
202,0.04307141020404319,517.6735921313464
203,0.037128297097626564,538.9878288616084
204,0.047317087184942055,507.34766002463743
205,0.10002044363308374,373.92338901834285
206,0.03201041966789239,561.8191406314671
207,0.03815401788444905,512.6828086526554
208,0.041396150848541875,506.275844024206
209,0.05062189816251091,475.71857745511323
210,0.05508053281032143,438.50660060174295
211,0.05063909804249906,439.49509019802997
212,0.04997804485653495,463.23475265879375
213,0.04878206950519978,436.0097256012726
214,0.04815546433179172,457.1080459143338
215,0.09368804472915644,354.3435419506408
216,0.08730028615077713,421.56108016114274
217,0.03979765500714191,504.853648163221
218,0.07950387120791412,377.9707469679303
219,0.06958889296386508,434.8714985051342
220,0.050220139339641735,464.06440542682486
221,0.05271283728553473,434.0991741326533
222,0.12535942971495662,410.7292962095426
223,0.052692319343941064,454.51856505429134
224,0.10154505768920644,335.08577927168017
225,0.04692318522128284,466.51602043862795
226,0.03695129206909077,531.3765133746361
227,0.04129035136515482,470.2374506849099
228,0.047588992786547324,423.40146970839777
229,0.06966818148032909,457.49941742186166
230,0.05878272880441994,430.06222025984243
231,0.03875264863836721,494.7315158114609
232,0.031533280402551864,540.3994930998024
233,0.053837562194309546,455.20349560040563
234,0.0410569937467629,507.6597124906251
235,0.059427776658654466,403.40957977967383
236,0.045062569639848754,491.87801942442826
237,0.08800034066488341,340.9809615274804
238,0.1300628986595619,398.71189635582755
239,0.06510339114285531,423.48022543168844
240,0.05882724789817903,443.571985669698
241,0.09551569964196897,368.8907749207818
242,0.11806690404735229,291.5636742655802
243,0.04313853575370181,496.052150430955
244,0.05213885557330116,452.43152005143463
245,0.048819181945143154,466.2292872732725
246,0.05371890389988632,471.89816370407834
247,0.052763482861694556,410.6768282423687
248,0.04920652827856815,506.3968631376998
249,0.038166977322137224,513.0499986349182
250,0.08259367491301844,360.0861057638376
251,0.04059535827552374,499.833610847789
252,0.04014011041421512,523.1643640889085
253,0.04961174541133803,446.9076965064831
254,0.04559968407339953,480.08321292508634
255,0.04369828560721436,491.96123558664783
256,0.10563958911748562,400.11600984515314
257,0.06079877344016218,422.15922780850997
258,0.041243843763407985,498.87852837449367
259,0.04129278178234551,508.56104593331565
260,0.05880342528506521,368.85656847136477
261,0.049108778825060324,432.93647351508093
262,0.0468814511088833,473.23259482875443
263,0.06845162737295482,415.781616907345
264,0.0427557810142993,511.557882246211
265,0.12002013519451553,336.1274307851634
266,0.0723591570603891,416.4879844031378
267,0.07388749927699281,426.6774669995456
268,0.06290225989325397,454.71134143794046
269,0.0435603911925749,520.1383721012052
270,0.03852451447611195,522.836101762906
271,0.04538147027552082,472.07780463552433
272,0.054616662778619804,469.5771504135938
273,0.053733489046546956,444.2377821437469
274,0.06738009453132641,375.5980985555731
275,0.06937658931758849,411.2305989836687
276,0.04916539307665046,476.0967758259121
277,0.05404559964625425,431.7731227018198
278,0.04710266117603338,431.8001273484747
279,0.07858698197369653,450.4999643535398
280,0.07617809499207118,368.8098240977174
281,0.04775493410136363,461.58264799799673
282,0.04486820642569103,476.4481561975003
283,0.03526725197771262,542.1253495590424
284,0.06634218027734173,441.22417827793635
285,0.1483724812211119,426.4450059551608
286,0.07135050257975724,383.6195206094833
287,0.06503924462130248,415.892546600872
288,0.06063702233248814,438.4630674157564
289,0.08442347096880767,406.6743769257933
290,0.08728628582401783,411.972114364033
291,0.06634377894471982,398.5943494322935
292,0.05839721328059326,466.5345566618651
293,0.076375835284704,389.30506202490193
294,0.049657592184918685,468.6781289430289
295,0.037399386055345346,525.5551457467792
296,0.0389624999947465,554.4632641174803
297,0.042412035057504766,500.08395179520204
298,0.06807196934212498,394.05294034239876
299,0.09056762949190528,317.26391344292256
300,0.07100943811197721,403.7512340644459
301,0.06338833094623689,351.02864980395196
302,0.035725429268110336,532.4185872659801
303,0.0588428243116101,442.41549774165435
304,0.05810862271991626,453.1127335439416
305,0.05872969783067554,429.22208597771436
306,0.09042346663725966,342.6209550624465
